sale_id,ts,customer_id,product_no,product_name,product_type,qty,unit_price,total_line
df62ce63-6f9f-4e22-82cd-4ea1a1082ea1,2025-08-07T09:01:29.568432+00:00,VIP-01,24,AMP SOUNDMILAN AV-302,AMP,2,3500.0,7000.0
93676dbe-d9e6-4ea6-b458-c611f73d031e,2025-08-07T21:25:38.969032+00:00,VIP-01,16,USB MP3 player รถ XL-9,USB MP3,2,1100.0,2200.0
0a772e6b-11bc-4459-877e-e69d9d303111,2025-08-07T13:18:58.986720+00:00,walkin-2,24,AMP SOUNDMILAN AV-302,AMP,2,3500.0,7000.0
9f98341b-f08f-4050-81b3-5d5fa4b8630b,2025-08-08T21:29:49.349386+00:00,walkin-1,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,1,1800.0,1800.0
7b674743-7611-4c35-92a4-4b8b2c24dd16,2025-08-08T19:51:50.983922+00:00,walkin-3,6,ไมค์ลอย npe,MICROPHONE,3,380.0,1140.0
477cc801-6472-4b3c-8f00-d12f12ef3ac4,2025-08-08T12:53:40.854350+00:00,VIP-01,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,3,850.0,2550.0
6c2ebf32-2da8-491f-8a7b-ba167d2c449c,2025-08-08T16:35:54.752630+00:00,walkin-3,1,ไมค์ลอย mba 888a (U3),MICROPHONE,2,1800.0,3600.0
8e65b719-0339-459a-9d8b-afd6c963c2a1,2025-08-08T19:16:12.903126+00:00,VIP-01,2,ไมค์ลอย mba 888a (U1),MICROPHONE,1,1900.0,1900.0
d0f5ae57-e2e9-47c3-8488-a2ec71ed9916,2025-08-08T18:58:32.773787+00:00,walkin-3,19,AMP FANNY AV-168A,AMP,3,2900.0,8700.0
a542294c-436f-4b87-8a07-151ca15f6f75,2025-08-08T17:40:29.869364+00:00,walkin-2,19,AMP FANNY AV-168A,AMP,2,2900.0,5800.0
ea0140fb-3398-4479-8606-d79648045d9a,2025-08-08T11:04:01.588623+00:00,walkin-3,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,3,950.0,2850.0
26346992-391d-441c-b8bc-2d5a4a9a157e,2025-08-09T18:45:04.462490+00:00,walkin-2,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,3,850.0,2550.0
6d374d57-77cf-47fb-a4fd-88714a315bfd,2025-08-09T12:12:03.821267+00:00,walkin-1,16,USB MP3 player รถ XL-9,USB MP3,3,1100.0,3300.0
dab9f91e-d0af-4648-8d59-d75ca3d8ab78,2025-08-09T16:06:21.361297+00:00,VIP-01,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,1,950.0,950.0
074a9a72-c8d3-4c4f-b31b-c7eef545567b,2025-08-09T20:27:53.400652+00:00,walkin-3,24,AMP SOUNDMILAN AV-302,AMP,2,3500.0,7000.0
e3e279a7-8770-4865-8c29-88f85824a9d8,2025-08-09T14:12:39.002208+00:00,walkin-1,13,USB MP3 player รถ DZ-529,USB MP3,1,550.0,550.0
b3340c83-b059-47c4-9cd2-d1ba2c0cc176,2025-08-09T20:38:50.646543+00:00,walkin-2,24,AMP SOUNDMILAN AV-302,AMP,2,3500.0,7000.0
27972bc6-6546-4ad4-b7c5-3c60555193c8,2025-08-09T17:18:50.968159+00:00,walkin-1,19,AMP FANNY AV-168A,AMP,1,2900.0,2900.0
1f3b5a8b-2abf-4459-b7de-5e39c3fa226a,2025-08-10T10:52:15.878026+00:00,walkin-3,13,USB MP3 player รถ DZ-529,USB MP3,2,550.0,1100.0
ffdc17f0-b8f2-4a8a-a299-444fa3d2afd0,2025-08-10T11:02:45.535052+00:00,walkin-3,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,1,850.0,850.0
b26c5533-1192-4b72-965b-d63100d2e968,2025-08-10T14:25:02.972339+00:00,walkin-1,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,2,850.0,1700.0
99d6a15b-7065-4822-b6a5-cd3e8b552b7a,2025-08-10T20:57:52.080830+00:00,walkin-1,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,1,850.0,850.0
297fe6fe-04cb-4c1d-859f-2565b75c4fc7,2025-08-10T20:01:01.032627+00:00,walkin-2,18,AMP MBA MB7000 AV-191A,AMP,1,3500.0,3500.0
776dfca3-349e-440a-b83f-c639028357ec,2025-08-10T18:23:40.982764+00:00,walkin-2,14,USB MP3 player รถ DZ-599,USB MP3,1,600.0,600.0
0caff0cb-bb57-4b9f-ab18-fc15f5c677c5,2025-08-10T19:39:00.576335+00:00,VIP-01,16,USB MP3 player รถ XL-9,USB MP3,2,1100.0,2200.0
9aca463a-8510-4daf-ad5b-1d4b9fec6c46,2025-08-10T10:36:11.822767+00:00,walkin-2,19,AMP FANNY AV-168A,AMP,1,2900.0,2900.0
173138d3-bf46-494f-8ce3-53c7eab7a302,2025-08-10T17:55:14.281375+00:00,walkin-3,1,ไมค์ลอย mba 888a (U3),MICROPHONE,2,1800.0,3600.0
63f68614-c9bc-4146-9457-61dda79d97d6,2025-08-10T12:08:12.271144+00:00,walkin-1,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,1,850.0,850.0
36d7cc04-89d9-46b2-8ea0-61a7bb59e6a1,2025-08-11T19:43:34.587523+00:00,walkin-1,1,ไมค์ลอย mba 888a (U3),MICROPHONE,2,1800.0,3600.0
e05fba7b-14d4-41f3-a69b-b8928de924f1,2025-08-11T15:18:37.499067+00:00,VIP-01,6,ไมค์ลอย npe,MICROPHONE,2,380.0,760.0
25e32416-e7b6-419c-a059-7b41be9afad9,2025-08-11T21:30:14.643428+00:00,walkin-3,6,ไมค์ลอย npe,MICROPHONE,3,380.0,1140.0
050062c9-7d78-478b-ad98-6db95ead4e56,2025-08-11T21:08:39.808522+00:00,walkin-2,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,2,850.0,1700.0
161622d7-3a25-4dff-8b13-28400ad0abd1,2025-08-11T10:25:31.092047+00:00,walkin-1,6,ไมค์ลอย npe,MICROPHONE,1,380.0,380.0
eb839a64-bba8-4293-a5cb-0f02a9fd69ef,2025-08-11T16:07:41.605528+00:00,walkin-2,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,2,950.0,1900.0
8795dcb1-c912-46b6-83f7-6632abbb0b30,2025-08-12T20:09:06.022956+00:00,walkin-3,19,AMP FANNY AV-168A,AMP,1,2900.0,2900.0
fdbf4e83-4a33-4bb5-bdae-c175a6ef2b1d,2025-08-12T11:18:45.756757+00:00,VIP-01,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,1,1800.0,1800.0
9852fe26-49e1-4d4d-8a6f-0e23fc641dc4,2025-08-12T21:00:54.267733+00:00,walkin-1,24,AMP SOUNDMILAN AV-302,AMP,2,3500.0,7000.0
54240659-9283-43c4-81bb-4793fd2968e3,2025-08-12T15:23:07.130725+00:00,walkin-3,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,1,1800.0,1800.0
dd4840db-eaa5-49b0-a63f-92ccc6a79d9f,2025-08-12T20:18:40.485290+00:00,walkin-2,24,AMP SOUNDMILAN AV-302,AMP,3,3500.0,10500.0
556e26d7-a6c7-461b-b7d1-816fe5f07d74,2025-08-13T12:10:31.751256+00:00,walkin-2,14,USB MP3 player รถ DZ-599,USB MP3,2,600.0,1200.0
417ff617-49df-4793-8c1d-df7fa5fcbded,2025-08-13T19:56:55.894863+00:00,walkin-2,6,ไมค์ลอย npe,MICROPHONE,1,380.0,380.0
f5645881-5b64-4ca0-868f-934b921c7ea5,2025-08-13T12:49:03.422322+00:00,walkin-1,13,USB MP3 player รถ DZ-529,USB MP3,3,550.0,1650.0
9c6a13b6-6c16-440b-9ac1-1906928716d6,2025-08-13T14:56:36.488272+00:00,VIP-01,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,2,950.0,1900.0
9c1d486e-d1be-452c-9248-f7c3a19e0f27,2025-08-13T18:41:38.722414+00:00,walkin-3,1,ไมค์ลอย mba 888a (U3),MICROPHONE,2,1800.0,3600.0
a83dd266-f31d-4cf3-8991-00b91a336502,2025-08-13T18:16:42.036661+00:00,walkin-1,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,1,850.0,850.0
040a443e-63dc-41f8-8153-b0e735672d38,2025-08-13T14:12:05.083836+00:00,walkin-1,14,USB MP3 player รถ DZ-599,USB MP3,1,600.0,600.0
89e4deb8-e0b3-4f4c-a017-7822385e7d13,2025-08-13T10:42:22.638833+00:00,walkin-3,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,1,950.0,950.0
ea1b6f05-ed37-43ab-a643-735a5d531a01,2025-08-13T15:46:29.799977+00:00,walkin-1,18,AMP MBA MB7000 AV-191A,AMP,3,3500.0,10500.0
9e028ded-a52a-4d59-ac1a-6091dbadf9f3,2025-08-13T15:52:42.054166+00:00,walkin-2,14,USB MP3 player รถ DZ-599,USB MP3,2,600.0,1200.0
610e3c8e-b03b-4427-a3b7-c96cc56542ac,2025-08-13T12:40:10.483181+00:00,VIP-01,24,AMP SOUNDMILAN AV-302,AMP,3,3500.0,10500.0
1f2b6806-8db6-4f66-83e3-83bfd2812e2d,2025-08-13T19:37:17.497324+00:00,walkin-2,6,ไมค์ลอย npe,MICROPHONE,3,380.0,1140.0
4f7e1b4a-d4d0-4d87-9da9-eee89fed3734,2025-08-13T21:52:41.179743+00:00,walkin-1,16,USB MP3 player รถ XL-9,USB MP3,1,1100.0,1100.0
d51f22f4-c96a-4d14-8aaf-172b2b9ef39a,2025-08-13T19:02:46.685008+00:00,walkin-1,16,USB MP3 player รถ XL-9,USB MP3,2,1100.0,2200.0
317ceae0-6370-49aa-85e9-118f509d9102,2025-08-14T11:50:29.613093+00:00,walkin-3,18,AMP MBA MB7000 AV-191A,AMP,2,3500.0,7000.0
53f33094-ce61-4c7e-a4e9-f64e7d851386,2025-08-14T09:44:22.887987+00:00,walkin-1,1,ไมค์ลอย mba 888a (U3),MICROPHONE,3,1800.0,5400.0
acb985dc-ede7-4a11-bf27-0b07f5502b12,2025-08-14T20:59:40.781370+00:00,walkin-1,19,AMP FANNY AV-168A,AMP,1,2900.0,2900.0
6ed2e734-ba00-45f3-bb44-6cb1c85f092b,2025-08-14T14:46:20.423015+00:00,walkin-3,24,AMP SOUNDMILAN AV-302,AMP,3,3500.0,10500.0
d5a5c969-694d-48ca-be0e-a40e7ff57d82,2025-08-14T11:35:43.615840+00:00,walkin-1,18,AMP MBA MB7000 AV-191A,AMP,1,3500.0,3500.0
f1d48c1d-97ae-4636-902b-1311feef3e14,2025-08-14T17:30:31.613642+00:00,walkin-3,19,AMP FANNY AV-168A,AMP,3,2900.0,8700.0
0a69f955-41cf-4602-8506-68554dc15226,2025-08-14T18:17:51.497980+00:00,walkin-2,1,ไมค์ลอย mba 888a (U3),MICROPHONE,2,1800.0,3600.0
4bb909ef-8fbd-4eda-bee4-9a91a8d0570f,2025-08-14T13:58:58.535707+00:00,walkin-1,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,2,850.0,1700.0
91c923ed-8c9b-4e5f-8911-cee30c8558d4,2025-08-14T12:45:15.943754+00:00,walkin-1,1,ไมค์ลอย mba 888a (U3),MICROPHONE,3,1800.0,5400.0
355a4c10-a853-4b53-be3c-1c3c99ac19f9,2025-08-14T09:54:19.935130+00:00,walkin-3,24,AMP SOUNDMILAN AV-302,AMP,1,3500.0,3500.0
c433e341-169e-4cbe-a837-887b927d3434,2025-08-14T15:22:33.877680+00:00,walkin-3,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,2,950.0,1900.0
e88e6e8b-adb6-435e-ac7e-0449c248fdc4,2025-08-14T17:34:15.387301+00:00,walkin-2,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,2,850.0,1700.0
dccf34c2-1ad0-4033-9180-e9db8914b461,2025-08-14T17:21:13.779909+00:00,walkin-3,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,1,950.0,950.0
32d635bf-bf70-429d-aa47-eb1a2f7d8951,2025-08-14T14:03:30.075036+00:00,walkin-3,2,ไมค์ลอย mba 888a (U1),MICROPHONE,1,1900.0,1900.0
db43cdaa-8395-45ab-8581-bb2d1aae70f3,2025-08-14T09:43:02.953525+00:00,walkin-1,1,ไมค์ลอย mba 888a (U3),MICROPHONE,3,1800.0,5400.0
998664a4-f694-4567-810a-035be3e69a44,2025-08-15T10:55:31.240069+00:00,walkin-3,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,2,950.0,1900.0
cabaa658-9c32-4559-9a60-9448ae26b453,2025-08-15T17:30:03.953403+00:00,VIP-01,19,AMP FANNY AV-168A,AMP,2,2900.0,5800.0
0c3d51c5-b26d-48f7-a253-6ce531e9c1b4,2025-08-15T09:47:07.657673+00:00,VIP-01,2,ไมค์ลอย mba 888a (U1),MICROPHONE,1,1900.0,1900.0
e5e94385-89fc-4e68-ac00-e9bad58008f8,2025-08-15T17:05:09.857071+00:00,walkin-1,18,AMP MBA MB7000 AV-191A,AMP,1,3500.0,3500.0
e1a045a1-4ec5-43a3-a235-a0a226805d4e,2025-08-15T11:07:40.184110+00:00,walkin-1,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,2,850.0,1700.0
6b0db778-1df2-4f70-a872-3bb31fd5af40,2025-08-15T10:55:42.796756+00:00,walkin-2,13,USB MP3 player รถ DZ-529,USB MP3,2,550.0,1100.0
643e41e9-fb0e-4429-8d48-f98504dcc225,2025-08-15T21:16:03.084627+00:00,VIP-01,13,USB MP3 player รถ DZ-529,USB MP3,3,550.0,1650.0
f783bfc8-0b39-4b99-8666-e9dcda6b3ccc,2025-08-15T20:46:35.551722+00:00,walkin-2,14,USB MP3 player รถ DZ-599,USB MP3,2,600.0,1200.0
c94c6d8a-bce8-4415-888d-1b68d426b5c4,2025-08-16T14:39:06.631570+00:00,walkin-1,18,AMP MBA MB7000 AV-191A,AMP,3,3500.0,10500.0
a8fe4785-a2bd-4bbc-a211-78296c1b4914,2025-08-16T09:38:39.031391+00:00,walkin-1,16,USB MP3 player รถ XL-9,USB MP3,2,1100.0,2200.0
640c6fbc-3ee5-4238-b683-8ccefc66576e,2025-08-16T20:15:01.187471+00:00,VIP-01,14,USB MP3 player รถ DZ-599,USB MP3,1,600.0,600.0
b21bf1f2-784a-464a-b19e-b34d5bae102c,2025-08-16T15:49:06.275541+00:00,walkin-2,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,3,950.0,2850.0
986564be-a4aa-45a5-8430-c90ab1948218,2025-08-16T17:05:16.462436+00:00,walkin-3,6,ไมค์ลอย npe,MICROPHONE,2,380.0,760.0
8b3dab04-635d-47ef-8b2d-db045c2a41c0,2025-08-16T14:57:55.306174+00:00,walkin-2,14,USB MP3 player รถ DZ-599,USB MP3,1,600.0,600.0
63a56bb4-eec2-4b3e-836d-f1a166b8b2d5,2025-08-16T21:51:55.323493+00:00,walkin-1,14,USB MP3 player รถ DZ-599,USB MP3,2,600.0,1200.0
09d9bbad-e970-441c-a145-040a20624063,2025-08-16T17:06:36.535745+00:00,walkin-3,16,USB MP3 player รถ XL-9,USB MP3,2,1100.0,2200.0
21cb0bd5-46be-4371-8212-b3c6f8d1cb04,2025-08-16T21:54:07.852271+00:00,VIP-01,2,ไมค์ลอย mba 888a (U1),MICROPHONE,3,1900.0,5700.0
a9581346-1961-44f9-8344-9bd3605934d9,2025-08-16T14:46:54.110987+00:00,walkin-2,24,AMP SOUNDMILAN AV-302,AMP,2,3500.0,7000.0
77df4904-7c7d-4c92-8506-ec69e693d432,2025-08-16T21:30:14.415469+00:00,walkin-1,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,2,1800.0,3600.0
0e58a5d6-a170-4dd8-b984-5a743b23aec0,2025-08-17T16:37:30.753964+00:00,walkin-3,1,ไมค์ลอย mba 888a (U3),MICROPHONE,1,1800.0,1800.0
7a518d6c-28a6-4e4a-84d7-75547bc73ec2,2025-08-17T13:59:30.547618+00:00,walkin-1,14,USB MP3 player รถ DZ-599,USB MP3,2,600.0,1200.0
8579b42d-0750-4e01-8084-6a183074b8fa,2025-08-17T14:10:33.943555+00:00,walkin-3,6,ไมค์ลอย npe,MICROPHONE,3,380.0,1140.0
3319223c-0af5-4bfd-accb-c17a11265927,2025-08-17T20:23:00.558938+00:00,walkin-1,16,USB MP3 player รถ XL-9,USB MP3,1,1100.0,1100.0
eb6178e3-d0fd-4e64-9597-5dd03bf73ed4,2025-08-17T13:48:20.386031+00:00,VIP-01,16,USB MP3 player รถ XL-9,USB MP3,2,1100.0,2200.0
1964463d-b255-450c-8cf9-db1a86206a75,2025-08-17T16:24:30.959876+00:00,walkin-3,19,AMP FANNY AV-168A,AMP,3,2900.0,8700.0
55a2560c-3da9-49ea-8264-e036a37eba6d,2025-08-17T16:14:38.799659+00:00,walkin-2,14,USB MP3 player รถ DZ-599,USB MP3,1,600.0,600.0
262c76ef-7fdc-45f4-a611-560c9eb37b0a,2025-08-17T15:00:16.272640+00:00,walkin-1,24,AMP SOUNDMILAN AV-302,AMP,3,3500.0,10500.0
fca14360-d3c0-4a0a-bc9d-d85cd20c037b,2025-08-17T16:02:35.522741+00:00,VIP-01,16,USB MP3 player รถ XL-9,USB MP3,3,1100.0,3300.0
db197a75-1ba1-4c36-808a-4cbbc4ee9097,2025-08-17T18:55:32.233904+00:00,VIP-01,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,2,1800.0,3600.0
9e87850f-e791-4f27-bb06-203e7f634281,2025-08-17T17:18:09.066039+00:00,walkin-1,14,USB MP3 player รถ DZ-599,USB MP3,2,600.0,1200.0
afd76a7d-ef1b-465b-9fdc-284209a8b734,2025-08-17T15:10:29.444626+00:00,walkin-2,1,ไมค์ลอย mba 888a (U3),MICROPHONE,1,1800.0,1800.0
05e572ac-f814-4474-8c82-ee5035ac4c16,2025-08-17T09:28:56.994909+00:00,VIP-01,2,ไมค์ลอย mba 888a (U1),MICROPHONE,3,1900.0,5700.0
6c07ad72-7118-4e71-9828-04708a2f6423,2025-08-18T16:15:53.997489+00:00,walkin-2,24,AMP SOUNDMILAN AV-302,AMP,2,3500.0,7000.0
e739be4b-f742-42e5-8134-375aa1e3587a,2025-08-18T12:04:14.106001+00:00,VIP-01,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,2,950.0,1900.0
bedf7c7c-6179-45dc-8739-2d6180ab39fb,2025-08-18T19:45:07.092911+00:00,walkin-2,19,AMP FANNY AV-168A,AMP,1,2900.0,2900.0
4e5b4006-e4da-4b20-bc41-3bdd7182d894,2025-08-18T15:04:20.962748+00:00,walkin-2,24,AMP SOUNDMILAN AV-302,AMP,1,3500.0,3500.0
ad0c997f-e7b0-4fb8-bbc0-bfbc7aac2f1a,2025-08-18T10:35:26.058262+00:00,walkin-2,16,USB MP3 player รถ XL-9,USB MP3,3,1100.0,3300.0
aafc8cbe-d898-4148-b2a6-944e66c5c166,2025-08-18T09:31:52.931108+00:00,walkin-3,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,1,850.0,850.0
a56746bb-4ce7-42d6-add6-57690348e2a0,2025-08-18T12:53:55.108021+00:00,walkin-3,6,ไมค์ลอย npe,MICROPHONE,1,380.0,380.0
5ffc3d54-6b14-4052-91f5-8de70dafbc93,2025-08-18T17:15:53.304977+00:00,VIP-01,24,AMP SOUNDMILAN AV-302,AMP,2,3500.0,7000.0
e04b01e2-7b73-4f1b-91dc-fab4c5b75588,2025-08-18T13:46:36.346951+00:00,walkin-2,2,ไมค์ลอย mba 888a (U1),MICROPHONE,2,1900.0,3800.0
72c570be-69b5-4c3e-bdcf-e0d31151b92a,2025-08-18T13:14:36.760035+00:00,VIP-01,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,1,1800.0,1800.0
2961aeb8-d053-4f3b-a2d1-2e1cc6ed441f,2025-08-18T14:24:58.372951+00:00,walkin-2,19,AMP FANNY AV-168A,AMP,1,2900.0,2900.0
4508e87d-2f51-40a1-a32b-afbd6dfa43b5,2025-08-19T10:53:17.584220+00:00,walkin-1,6,ไมค์ลอย npe,MICROPHONE,1,380.0,380.0
34123af1-3d95-402e-8b4a-bc8493fb8f7e,2025-08-19T09:31:41.977272+00:00,VIP-01,16,USB MP3 player รถ XL-9,USB MP3,2,1100.0,2200.0
4d0292a3-0b0d-4650-ad5b-cdb861e6960b,2025-08-19T11:38:09.398737+00:00,walkin-3,6,ไมค์ลอย npe,MICROPHONE,2,380.0,760.0
495a075a-b022-4489-9f54-051263506807,2025-08-19T13:44:37.061473+00:00,walkin-3,14,USB MP3 player รถ DZ-599,USB MP3,1,600.0,600.0
319c5537-69fb-41eb-86d8-a6db14769931,2025-08-19T21:19:39.430845+00:00,VIP-01,24,AMP SOUNDMILAN AV-302,AMP,1,3500.0,3500.0
330f6946-5801-40c1-93c3-961e7bd8dd5c,2025-08-19T13:36:11.185770+00:00,walkin-3,19,AMP FANNY AV-168A,AMP,3,2900.0,8700.0
b36e48fd-c199-4d0f-8fe2-11314b5e34e4,2025-08-19T21:11:18.808370+00:00,walkin-2,19,AMP FANNY AV-168A,AMP,3,2900.0,8700.0
4ae04564-2c0a-437d-afd2-4771e822bcad,2025-08-19T20:40:09.728630+00:00,walkin-1,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,2,950.0,1900.0
c14dcc1c-9a5a-4d86-ae35-21f489b5ad9d,2025-08-19T10:01:07.212180+00:00,walkin-3,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,3,1800.0,5400.0
b3e243d3-8f4e-41cc-86fe-c2cddedfafda,2025-08-19T19:17:16.144904+00:00,walkin-2,6,ไมค์ลอย npe,MICROPHONE,2,380.0,760.0
a59f2e69-6f2c-4af1-9d5f-b3cab8799c48,2025-08-19T15:33:04.985161+00:00,walkin-3,14,USB MP3 player รถ DZ-599,USB MP3,1,600.0,600.0
9d7250aa-f619-4a21-b0d8-baf6e4c25cb5,2025-08-19T21:59:25.711258+00:00,walkin-1,1,ไมค์ลอย mba 888a (U3),MICROPHONE,1,1800.0,1800.0
87a754b0-d174-4bf8-a81c-960622e4f324,2025-08-19T17:11:33.351749+00:00,walkin-3,19,AMP FANNY AV-168A,AMP,1,2900.0,2900.0
3b3cb24d-dbfa-473a-94ef-69157b1ec3c2,2025-08-20T13:13:45.412923+00:00,VIP-01,16,USB MP3 player รถ XL-9,USB MP3,2,1100.0,2200.0
321c13ec-3e25-4cba-b05b-73be9ccd37de,2025-08-20T13:22:43.392281+00:00,walkin-3,14,USB MP3 player รถ DZ-599,USB MP3,2,600.0,1200.0
c5e4a248-3a67-4305-bf15-ed97f036c46d,2025-08-20T18:46:51.824889+00:00,walkin-2,6,ไมค์ลอย npe,MICROPHONE,1,380.0,380.0
ed1e9872-38fa-43c6-9b4d-4f8d30d455b3,2025-08-20T20:30:27.177442+00:00,walkin-3,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,3,1800.0,5400.0
4580ff4b-8ee8-4042-9f50-94bd3e78714c,2025-08-20T10:17:41.331231+00:00,VIP-01,18,AMP MBA MB7000 AV-191A,AMP,3,3500.0,10500.0
49a19968-2c37-4c06-be98-f74d8cbd6c52,2025-08-20T11:03:37.004795+00:00,VIP-01,16,USB MP3 player รถ XL-9,USB MP3,1,1100.0,1100.0
650272e0-6355-4d8d-baf3-e79522c8992d,2025-08-20T20:38:51.871071+00:00,VIP-01,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,3,950.0,2850.0
1d07c1ad-2b8c-4d2a-9da7-5fae9994a89b,2025-08-20T12:42:55.761566+00:00,walkin-3,24,AMP SOUNDMILAN AV-302,AMP,2,3500.0,7000.0
a8443cd0-8fd8-4ec1-9e55-34913095de8d,2025-08-20T10:20:57.664510+00:00,VIP-01,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,2,1800.0,3600.0
40b458f9-cd05-41f6-b35f-bc422640d923,2025-08-20T12:09:43.667394+00:00,walkin-3,18,AMP MBA MB7000 AV-191A,AMP,1,3500.0,3500.0
fc5ea76a-ba28-4d76-90df-6269d9477c7b,2025-08-20T20:10:23.853314+00:00,walkin-2,14,USB MP3 player รถ DZ-599,USB MP3,2,600.0,1200.0
a636457c-19a6-4561-b5b2-f1daf0115fef,2025-08-20T11:54:13.487997+00:00,VIP-01,19,AMP FANNY AV-168A,AMP,3,2900.0,8700.0
645445db-d4eb-47b6-a76b-38d93ebff1cb,2025-08-21T16:49:00.666811+00:00,VIP-01,14,USB MP3 player รถ DZ-599,USB MP3,2,600.0,1200.0
693bd9f4-fe6d-4941-9fdd-7f097c1ddb6b,2025-08-21T14:26:43.944317+00:00,walkin-1,13,USB MP3 player รถ DZ-529,USB MP3,2,550.0,1100.0
f8dddab3-073e-4a95-a470-0b1ace16102e,2025-08-21T09:29:58.540731+00:00,walkin-3,13,USB MP3 player รถ DZ-529,USB MP3,3,550.0,1650.0
69cd06b9-70bb-4040-82bc-2d9299392456,2025-08-21T13:26:17.574887+00:00,walkin-3,14,USB MP3 player รถ DZ-599,USB MP3,1,600.0,600.0
ea435420-4a58-4514-b15f-80fe820c9b46,2025-08-21T19:35:21.963535+00:00,VIP-01,16,USB MP3 player รถ XL-9,USB MP3,3,1100.0,3300.0
91eae45c-6253-4cc2-afa5-6b1dccfa3467,2025-08-21T09:32:58.211831+00:00,VIP-01,19,AMP FANNY AV-168A,AMP,2,2900.0,5800.0
a51049e7-6c91-44bb-937b-014fc0eafc1f,2025-08-21T09:54:40.580920+00:00,walkin-2,6,ไมค์ลอย npe,MICROPHONE,3,380.0,1140.0
3f7a7a72-2c24-410a-b181-c567a0abb916,2025-08-22T09:08:34.152149+00:00,walkin-2,13,USB MP3 player รถ DZ-529,USB MP3,2,550.0,1100.0
06c829a4-2653-42d4-9de0-ab85e4d3745a,2025-08-22T19:39:19.708923+00:00,VIP-01,24,AMP SOUNDMILAN AV-302,AMP,1,3500.0,3500.0
7b6d5a50-61f5-4985-8c73-636c3a0c3ce5,2025-08-22T14:10:44.235658+00:00,walkin-3,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,3,950.0,2850.0
fc111c8a-013c-4057-9c92-0cc983322e14,2025-08-22T17:04:13.563182+00:00,walkin-3,16,USB MP3 player รถ XL-9,USB MP3,3,1100.0,3300.0
02a2b497-9f02-4b92-a713-e7985dfb2435,2025-08-22T11:12:52.670005+00:00,walkin-2,14,USB MP3 player รถ DZ-599,USB MP3,1,600.0,600.0
95f9ef4e-6dac-4bd2-b98d-c2223a1fd2b9,2025-08-22T20:29:46.004013+00:00,VIP-01,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,2,950.0,1900.0
917b5363-8f2a-4a2e-94c4-b4f556a89f4b,2025-08-22T20:52:38.461250+00:00,walkin-1,13,USB MP3 player รถ DZ-529,USB MP3,1,550.0,550.0
f6cb7ad7-af77-47a2-998f-6d4cf0ea1cf0,2025-08-22T14:36:51.936870+00:00,walkin-2,6,ไมค์ลอย npe,MICROPHONE,2,380.0,760.0
ba923ab5-2c48-49a7-8ed5-3c35ad169b54,2025-08-22T21:35:25.972763+00:00,walkin-2,16,USB MP3 player รถ XL-9,USB MP3,1,1100.0,1100.0
27eceb49-facc-4ef1-8074-49b376dec94d,2025-08-22T18:34:58.151853+00:00,VIP-01,1,ไมค์ลอย mba 888a (U3),MICROPHONE,2,1800.0,3600.0
9132fe0b-f19a-43d1-93df-eab1dce06c70,2025-08-22T12:18:36.264586+00:00,walkin-1,18,AMP MBA MB7000 AV-191A,AMP,1,3500.0,3500.0
ca7afe0b-a747-4019-b63c-6795c90ad29a,2025-08-22T20:38:39.670884+00:00,walkin-1,1,ไมค์ลอย mba 888a (U3),MICROPHONE,1,1800.0,1800.0
